Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,UserDisplayName,Comment,CloseReasonTypes,Text,is_functional_issue_1,is_functional_issue_2,arbitration
43475375,4,17577267,1110e40a-ab51-40fb-92a5-d5677ec4d820,2013-07-10T17:47:15.653,2026541,,edited title,,Load multiple scripts asynchronously,1,1,1
54279122,1,20756113,1796f73c-0c98-4960-a253-d0740b03692c,2013-12-24T06:38:42.103,2771563,,,,Is it possible to send sms to non android mobiles from Android app?,0,1,1
91500987,4,20756113,27dafed6-20e0-43af-8698-037db3648c39,2015-05-28T08:43:56.287,2047725,,"Added tag, fixed punctuation and improved wording.",,Is it possible to send SMS to non-Android mobile devices from Android app?,0,1,1
78314809,1,27097516,4f02c42f-55ff-463b-a3f9-36a96b007543,2014-11-24T03:39:22.957,3839456,,,,SCROLLVIEW ANDROID HOW TO START AT DETERMINATE POSITION,1,1,1
78315780,4,27097516,62bc1dfa-1cde-45a3-a25a-bf7347cbde72,2014-11-24T04:11:47.460,64046,,Fix formatting issues.,,Scrollview Android how to start at determinate position,1,1,1
43168006,1,17468221,e0e1a109-a953-40ee-a496-6f14f27eb5bb,2013-07-04T10:42:07.327,1333930,,,,Load .so that use other .so in mono or create library that links with other libray,0,0,0
43168199,4,17468221,181292c6-6e51-411c-89db-0e62b27707cb,2013-07-04T10:45:54.420,2021046,,Formatting,,Load so that usedin mono,0,0,0
43168201,4,17468221,e1b6c277-3efa-4ce6-979b-4bdd0ed88637,2013-07-04T10:45:54.420,440558,,Formatting and title,,Load shared library that uses another shared library,0,0,0
26005155,1,11207348,81239266-98f4-4e90-83e3-c14af5c32cc6,2012-06-26T12:28:45.133,322537,,,,Linux zip folder recursively except a given sub folder,0,1,1
26013852,4,11207348,bfc909c4-1123-4806-8378-789f1b2403dc,2012-06-26T15:29:40.593,322537,,edited title,,"Zip folder recursively, save for a given sub folder (Linux)",0,1,1
4745358,1,2336977,327a5f72-590a-4868-8810-b35ed62230a5,2010-02-25T19:32:24.223,281536,,,,Can a shell script indicate that it's lines be loaded into memory initially?,0,0,0
4746279,4,2336977,0c5ed607-3ad3-4148-8395-05f5238e7135,2010-02-25T20:32:40.763,404,,edited title,,Can a shell script indicate that its lines be loaded into memory initially?,0,0,0
2604209,1,1323132,cd9b4135-94e5-4666-a888-9eff36c11ab6,2009-08-24T15:41:54.550,140899,,,,What is the eclipse's structure?,0,0,0
2604235,4,1323132,4f7a9b48-afac-4814-8c76-8d0873426429,2009-08-24T15:44:44.000,80633,,deleted 76 characters in body; edited title,,What is Eclipse's structure?,0,0,0
82479164,1,28176243,f3c1ee5d-3253-4844-ab4d-4775f8290d44,2015-01-27T17:21:36.357,4082764,,,,"How to save a GIF image server-side, from a base64 data string",1,1,1
82654118,4,28176243,45c7a5fe-a671-4a31-ac6c-f95b8194069c,2015-01-29T19:14:00.157,4082764,,edited title,,imagecreatefromgif() from base64 encoded animated gif in POST,1,1,1
40374990,1,16462242,f4705469-e02a-4f56-8356-880132ba511a,2013-05-09T12:52:15.757,1934409,,,,configure web scarab proxy,0,0,0
40377337,4,16462242,2122d36e-2aa9-4ce2-a39a-719040055a63,2013-05-09T13:36:43.270,695343,,deleted 20 characters in body; edited title,,"How to fix a ""WebScarab error 500"" with Internet Explorer?",0,0,0
76982783,1,26750151,3a508ec0-4c9b-42e9-9b2d-7f4c8d9018d9,2014-11-05T05:14:06.093,2182934,,,,Why extern shared memory in CUDA kernel can access elements greater than allocated dynamically?,0,0,0
76983580,4,26750151,ec16ed77-8083-4808-ae15-6f81bc06fe6d,2014-11-05T05:33:36.220,2182934,,changed Question ,,Undefined behavior of extern shared memory in CUDA?,0,0,0
77011233,4,26750151,1f8f313e-d16e-4b9e-9b2e-7a5bbc65e0bc,2014-11-05T12:51:26.377,2182934,,edited title,,Undefined behavior of extern shared memory in CUDA on compute capability 2.0?,0,0,0
77011698,4,26750151,beaa540b-f4bb-482a-a2a1-5c7d8cdbd666,2014-11-05T12:57:31.990,2182934,,edited title,,Undefined behavior of extern shared memory in CUDA on compute capability 2.0 (CUDA 5.5)?,0,0,0
78480503,4,26750151,21446513-6fbf-4892-9d5b-7e070cdb0ba7,2014-11-26T05:18:22.300,2182934,,edited title,,Why there is undefined behavior of extern shared memory in CUDA?,0,0,0
141772632,1,43079804,43bb9afe-5def-431a-a544-96d46472b01c,2017-03-28T20:57:06.127,3753446,,,,Can I generate a random float on the whole space ?,1,1,1
141773100,4,43079804,b78d994e-bcd1-4ce0-834f-538db2fae0ef,2017-03-28T21:04:56.587,3753446,,deleted 1 character in body; edited title,,Can I generate a random float on the whole space?,1,1,1
181136402,1,52178488,a10d01de-8d68-41c4-9ccb-2cb964b1fa62,2018-09-05T06:31:23.473,10318298,,,,(JavaScript) Can't figure out how to make toggleClass work properly with window resize,0,0,0
181147448,4,52178488,df3284a2-8db8-47bb-973a-dff1fecff85b,2018-09-05T09:02:46.637,1960455,,added 4 characters in body; edited title,,Can't figure out how to make toggleClass work properly with window resize,0,0,0
89657099,1,30031313,34e18f52-7366-4adb-8305-0d04cc237266,2015-05-04T13:24:37.810,4862391,,,,Sorl-thumbnail import error in Django project,0,0,0
89657763,4,30031313,e8f5c3b2-7625-448c-9aac-880a11507836,2015-05-04T13:32:52.560,3840908,,"Added tag, edited, formatting",,SORL-thumbnail import error in Django project,0,0,0
38620677,1,15830762,6c1de5e9-82e3-453f-bf57-29bde18eb108,2013-04-05T09:48:28.260,1194423,,,,C# unit of work bad implemantation,0,0,0
38620960,4,15830762,7d9cd6c6-49c8-4af8-aa40-d63310469b42,2013-04-05T09:52:55.007,781707,,title spelling,,C# unit of work bad implementation,0,0,0
67927725,1,24382819,f249cb31-c311-4866-89ab-e1b52e88e31d,2014-06-24T09:18:05.367,3770468,,,,Add target with Ajax,1,1,1
67930137,4,24382819,632436d1-8790-4503-882c-283dcf4cb522,2014-06-24T09:47:40.757,3770468,,edited title,,Add target & rel without Ajax,1,1,1
67932590,4,24382819,01682e91-6cf5-48a8-9cd6-43e9731f3890,2014-06-24T10:18:45.327,3770468,,edited title,,Add target & rel without javascript,1,1,1
82453872,1,28169507,8a74aa45-1225-4735-9f6c-a080ac36c86c,2015-01-27T11:34:01.410,218725,,,,Trying to take into account the pivot table in my Yii model,1,0,0
82454459,4,28169507,51312bf9-3ffc-4d0b-9639-e5fbb8806df7,2015-01-27T11:41:40.097,218725,,added 16 characters in body,,Modifying CDbCriteria to look at my pivot table,1,0,0
37198864,1,15317869,2bf62db6-2ac3-4c58-be6e-cf3b0c28a498,2013-03-10T01:23:04.390,1239448,,,,How to write a recursive method for a String?,1,1,1
37199220,4,15317869,a9bbb4dc-2af3-44aa-b74a-51beee9830db,2013-03-10T01:43:03.090,2149548,,Changed the title to better reflect the content of the question,,How to write a recursive method for returning all lines in a file containing a token String,1,1,1
170378950,1,49620057,2d2317f8-a8b7-4acd-b117-08baadfaec52,2018-04-02T23:15:38.200,2999675,,,,Increasing index as Tensor name suffix within variable_scope,1,1,1
170459217,4,49620057,6e64d9b9-0e6a-4cd7-b54d-10514124faa0,2018-04-03T21:57:01.070,2999675,,edited title,,How to reuse / reopen already closed variable_scope with name_scope in Tensorflow?,1,1,1
8413772,1,4003104,ee7388ff-0b1b-4546-adf3-abd36e09296d,2010-10-23T08:25:56.480,360322,,,,linux python - can a program call itself?,0,0,0
59551930,4,4003104,c4332676-6669-4d87-92e2-e407a96259f1,2014-03-04T22:34:33.640,321731,,edited tags; edited body; edited title,,Can a program call itself?,0,0,0
84237211,1,28636010,8dd9eac3-1b42-4cd3-b8f6-1e99b2828d74,2015-02-20T18:42:58.903,1006800,,,,How add an existing SQL DB to TFS without creating new project?,1,1,1
84238962,4,28636010,232b4015-7a94-4bb4-9820-6afbf7706737,2015-02-20T19:13:24.163,13302,,added 4 characters in body; edited title,,How add an existing SQL Server database to TFS without creating new project?,1,1,1
84245015,4,28636010,ec2fb8d3-9ba7-4028-a4d0-43726353890c,2015-02-20T20:59:19.607,1006800,,"improving , correcting my mistakes",,How add an existing SQL Server database to TFS source control?,1,1,1
50026225,1,19573162,0b1dd684-5af2-48bf-b4aa-b4f9f15df6db,2013-10-24T17:58:54.513,66493,,,,How to extract query strings from URL and save them in db Rails,1,1,1
50032086,4,19573162,9855ca81-1c3c-4e82-885e-958dcce91604,2013-10-24T19:26:25.640,128421,,added 23 characters in body; edited title,,How do extract query strings from URL and save them in a database?,1,1,1
91106342,1,30401949,05f391a1-c048-4e2e-b760-10fdef887c32,2015-05-22T16:46:05.803,1384512,,,,Remove Attribute jQuery,1,1,1
91111320,4,30401949,c2705954-8f96-407b-8fdf-432acd60bebc,2015-05-22T18:10:30.997,2570353,,fixed formatting,,Remove attribute jQuery,1,1,1
110428435,1,35294352,5473ef51-aa2c-4335-adc2-704dd00b557e,2016-02-09T14:18:40.863,1128694,,,,Wordpress - Login with LinkedIn,1,1,1
110443153,4,35294352,cc97edcc-e18e-4213-bc4c-165ce4aaec36,2016-02-09T17:13:14.600,85385,,"edited tags, title",,Wordpress - SSO Login with LinkedIn,1,1,1
133638745,1,41095727,0a4d76d0-69c9-4c2f-8a13-2cc191a9a369,2016-12-12T07:08:55.620,5362482,,,,How to destroy model from take task in rails,1,1,1
133647218,4,41095727,3d468eda-0e39-4604-8d4d-580d71b18209,2016-12-12T09:33:58.343,5362482,,edited title,,How to destroy model from rake task in rails,1,1,1
23527519,1,10253880,940e43d6-1c03-42b1-8b5c-96c94de7bac2,2012-04-20T21:36:13.813,1091828,,,,How to get char from HTML charactercode in JS?,1,1,1
23527631,4,10253880,4431e315-928a-4b11-a700-bf9d1eed99f2,2012-04-20T21:39:17.047,246246,,added 10 characters in body; edited tags,,How to get char from HTML character code?,1,1,1
165155322,1,48373747,1199c57e-f57a-4a88-aaa9-1d2f8168403c,2018-01-22T01:56:07.217,5000620,,,,python replace attribute in object in list,1,1,1
165155515,4,48373747,8eed5a99-1b45-4a84-a3fc-8ffe3cdf4492,2018-01-22T02:03:03.250,162698,,do not put take in title,,Replace attribute in object in list,1,1,1
165155806,4,48373747,27b570a8-ddbc-406b-9bdf-286c5a0865a8,2018-01-22T02:17:41.453,5000620,,edited title,,Replace attribute in object in list --Python,1,1,1
1090772,1,636441,394ed31b-cd46-4fd3-a7e2-b3b662f15b0b,2009-03-11T21:23:23.930,50312,,,,how to get started with mono-curses.,1,1,1
1090776,4,636441,27015532-6143-44ad-903c-a8b1a6a6363f,2009-03-11T22:58:57.570,1685,,edited title,,How do you get started with Mono curses?,1,1,1
48060783,1,19022376,dba649fc-686e-453e-bdd6-ca01cb1b4201,2013-09-26T07:51:00.023,2818441,,,,Firefox add-on: returning value from get function with conent script,1,1,1
48070243,4,19022376,b5f88f08-1542-47ba-be22-67f65c36c193,2013-09-26T09:58:44.527,1385896,,edited tags; edited title,,Firefox add-on: returning value from get function with content script,1,1,1
48086656,4,19022376,96c61f8c-3ee1-43a2-b5e9-9dd97e755292,2013-09-26T13:36:27.257,484441,,edited tags; edited title,,Returning value from get function with content script,1,1,1
8970635,1,4257861,b7541eda-7140-43ec-92a0-363d247f3cbc,2010-11-23T15:44:04.553,285178,,,,How are delegate's useful?,0,0,0
8970795,4,4257861,e83444ef-e7b6-4536-a349-d9525af6376f,2010-11-23T15:49:57.150,107009,,edited title,,How are delegates useful?,0,0,0
1755207,1,906909,5081b348-b2a4-4709-88cd-f20ea10bcd81,2009-05-25T14:23:41.927,99280,,,,How can you create a user sortable list box in c#?,1,1,1
1755497,4,906909,ef9fdd41-dc73-41bc-8dbd-87626361627a,2009-05-25T14:58:07.070,99280,,added 6 characters in body; edited title,,How can you create a user orderable list box in c#?,1,1,1
100793974,1,32870150,8eae1cb9-a374-412a-ab21-1c0f879007f0,2015-09-30T15:33:01.043,4190046,,,,How do I capture and store a user's signature within my android app?,1,1,1
101205794,4,32870150,8230bdb9-6395-4016-8dbd-e38ad6dfa2cf,2015-10-06T15:38:00.450,4190046,,edited title,,How do I capture and store a user's fingerprint within my android app?,1,1,1
178705538,1,51593530,c1885f1f-18d5-4077-904f-1397c1ccdffa,2018-07-30T12:01:04.203,2047676,,,,code explanation for glibc login_tty function,0,0,0
178791237,4,51593530,3585f795-60da-4d30-994b-2b3794e9b40c,2018-07-31T13:37:27.343,900078,,edited title,,"code explanation for glibc ""login_tty()"" function: ""open(ttyname)"" immediately followed by ""close()""",0,0,0
105538125,1,34064810,5b8373dd-e277-4b23-9729-28f1c19eecf1,2015-12-03T11:26:18.233,2994889,,,,Angularjs not working with the cordova,0,0,0
105540207,4,34064810,76ee75b5-611e-4484-8010-7e048c1cd9db,2015-12-03T11:50:32.313,1334859,,better grammar,,Angularjs not working with cordova,0,0,0
66164775,1,23928758,3c006301-89ad-48c2-b36b-00eb694d6536,2014-05-29T08:15:11.127,3686724,,,,Unauthorized WebHook callback channel,0,0,0
66241245,4,23928758,b9a7f64d-a97c-4a0b-b373-57e5845885a0,2014-05-30T07:21:23.500,3686724,,edited title,,Google push notifications - Unauthorized WebHook callback channel,0,0,0
178543262,1,51556613,99e6db2e-596c-4d59-8bf1-22896e8f4dc2,2018-07-27T11:02:15.173,,user9063318,,,Restrict the scope of class instances accessible by multiple parameter friend function,1,1,1
178670648,4,51556613,3ae1ac90-efde-4782-b554-28617599ff57,2018-07-29T22:51:59.073,,user9063318,edited title; added 44 characters in body,,Restrict the scope of class instances accessible by multiple template parameter friend function,1,1,1
6093716,1,2952157,6429858f-c7bb-45ab-a692-ef3bcb61de68,2010-06-01T18:13:40.397,268733,,,,What's the difference between typedef const struct CGPath and typedef struct CGPath?,0,0,0
6093857,4,2952157,2ac7078d-97eb-4811-b545-b25a75603c70,2010-06-01T18:22:28.927,179715,,edited title,,What's the difference between typedef const struct *CGPath and typedef struct *CGPath?,0,0,0
83180603,1,28359331,2a4ca3a5-f97e-4fa7-b6ba-c2e03c2f0a5d,2015-02-06T05:45:29.290,4083464,,,,CUSTOMIZING MOODLE LOGIN PAGE,0,0,0
164723970,4,28359331,4b68de22-7978-433e-b1d8-56be2006185a,2018-01-15T20:47:54.367,248567,,Remove yelling.,,Customising Moodle login page,0,0,0
59872092,1,22269745,2ed01f53-5eef-4169-8b63-fa751a2f4cb6,2014-03-08T13:09:56.483,3383358,,,,Ouput is not coming what excepted?,0,0,0
59872347,4,22269745,d0f9005a-7ce4-4cf9-b37d-514eb257d315,2014-03-08T13:13:35.473,1864167,,improved formating ,,HashSet doesn't contain my custom object even though I overrode equals(Object o),0,0,0
59872713,4,22269745,ac2e5b75-8c97-4c76-9645-b206f181ec6b,2014-03-08T13:24:18.233,2373304,,corrected spelling,,HashSet doesn't contain my custom object even though I override equals(Object o),0,0,0
129596562,1,40119161,27388102-71f5-4932-a318-7096cff59b8d,2016-10-18T22:31:27.323,810860,,,,How to Round Up Years in Joda Time,1,1,1
129603184,4,40119161,5e0a827b-7b50-4b1e-aefd-8d0afdbe9b51,2016-10-19T02:04:46.273,642706,,Corrected name of mentioned project. Eliminated superfluous text.,,How to Round Up Years in Joda-Time,1,1,1
179675134,1,51827363,1f3eabc9-5724-4e2f-b8ee-398af19b2e27,2018-08-13T17:07:41.730,6330812,,,,run store procedure in the background while asp c# page goes to a different page,1,1,1
179680373,4,51827363,04206944-bd40-4825-a69a-9c3ae5ce4545,2018-08-13T18:39:48.183,5423852,,Improved text readability.,,Run Stored Procedure in the background while asp c# page goes to a different page,1,1,1
179684601,4,51827363,8dfc995e-e7d4-4c8b-88be-2b31ebc4fb60,2018-08-13T19:59:12.787,13302,,deleted 79 characters in body; edited title,,Run stored procedure in the background while ASP.NET C# page goes to a different page,1,1,1
93950253,1,31124251,af5f6984-10a0-4c76-b066-cb6663153de9,2015-06-29T19:44:30.270,3060400,,,,CAKEPHP SELECT OPTION CLASS,0,0,0
93954412,4,31124251,8789530d-a2d5-4e04-b26a-1d5497f5f297,2015-06-29T20:50:25.517,472495,,"Trim shouting, txtspk",,CakePHP select option class,0,0,0
2450099,1,1248537,2db9c5d9-d25e-46ca-8b49-efc4248131c0,2009-08-08T10:40:38.953,73715,,,,How to update data from textboxes to database?,1,1,1
2450476,4,1248537,45eac3be-b135-47be-8837-a0c87c38b48e,2009-08-08T12:15:04.950,73715,,deleted 1037 characters in body; edited title,,Updating Ms Office database from textboxes etc,1,1,1
2467887,4,1248537,df46ae0e-106b-4b15-89f9-8675b17c4ff4,2009-08-10T20:43:03.657,73715,,Updated the scenario,,Concurrency violation: the UpdateCommand affected 0 of the expected 1 records,0,1,1
13442630,1,6198168,0a17afc9-c14c-412d-b33f-a9590b59306b,2011-06-01T08:15:49.813,634025,,,,Projection a list of lists efficiently in F#,1,1,1
13445513,4,6198168,39e9bfba-b43b-4519-b70b-5ec33a7ebcd4,2011-06-01T09:58:51.247,11410,,edited title,,Projecting a list of lists efficiently in F#,1,1,1
41983170,1,17039586,67e207d7-ced7-4ea3-894e-e4d7677f9e9d,2013-06-11T08:27:51.940,1031034,,,,"Sharepoint timer job, method in Execute function doesn't work",0,0,0
41983515,4,17039586,4d47b09d-3c48-4f4a-bbb7-305c911b658e,2013-06-11T08:35:21.833,1031034,,added 191 characters in body; edited title,,"Sharepoint timer job, method in Execute function doesn't work - SOLVED",0,0,0
42698303,4,17039586,846663db-20d2-412c-ac45-549170bb7db8,2013-06-25T12:57:38.357,1386111,,edited title and removed solution from question,,"Sharepoint timer job, method in Execute function doesn't work",0,0,0
26353581,1,11340687,6b997183-d590-4c0e-b255-c8d2f3cd42e7,2012-07-05T08:39:13.623,1977903,,,,C# - Help me optimize this XAML code duplication,0,0,0
26369042,4,11340687,8166851c-ea9e-45c7-8254-7cdb25f3f4c7,2012-07-05T14:35:01.713,13154,,Tags don't belong in the title,,Eliminating XAML code duplication,0,0,0
117568534,1,37097427,8f46b222-e1e7-4a76-a074-2ccff82bcd48,2016-05-08T07:38:44.147,5721199,,,,Visual Studio Community Edition 2015 installer downloaded 15.7GB and still downloading?,0,0,0
117644364,4,37097427,3800fdd4-0b39-42d0-9254-985108c679dd,2016-05-09T13:03:54.617,5721199,,added 1 character in body,,What's the different between Visual Studio Community Edition ISO file and online installer?,0,0,0
117804493,4,37097427,d66506cf-dd25-4c35-a4d7-963941b6a37d,2016-05-11T09:13:30.023,5721199,,edited title,,What's the different between Visual Studio Community Edition ISO and online installer?,0,0,0
117805065,4,37097427,efd53f90-fd03-4021-b81a-7100900b2e3b,2016-05-11T09:20:14.840,5721199,,edited title,,Is it possible to have a fully offline Visual Studio installer with /layout switch,0,0,0
117970554,4,37097427,764884f2-fbdc-4f1f-8eb7-c592655510c2,2016-05-13T04:13:49.227,5721199,,added 26 characters in body; edited tags; edited title,,What are Visual Studio 2015 Third-Party dependencies?,0,0,0
119304680,4,37097427,63c343fe-5fe9-4e12-be4e-a4ca92cb00d3,2016-05-31T04:12:51.497,5721199,,deleted 60 characters in body; edited tags; edited title,,Can I download Visual Studio 2015 Third-Party dependencies with /layout switch?,0,0,0
133388717,4,37097427,7a30da6c-be4d-4ccd-9aee-66c1c0a66d29,2016-12-08T11:07:29.937,5721199,,edited title,,How can I download Visual Studio 2015 Third-Party dependencies?,1,0,0
134202114,4,37097427,289664a4-0402-4409-bb99-a03b578290ad,2016-12-19T22:04:41.963,5721199,,deleted 1 character in body; edited title,,VS Community 2015 Third-Party dependencies offline installation,0,0,0
134203185,4,37097427,f0ceafb7-4af3-41c7-8f86-91a44377d47c,2016-12-19T22:24:49.717,5721199,,deleted 1 character in body; edited title,,visual studio community 2015 third-party dependencies offline installation,0,0,0
